Simulation,Strategy,Aggregate rank,Aggregate score,Top ranked
333,Prioritize high-value landing-page optimization,1,1.0,1
333,Schedule seasonal merchandising and promotion windows,2,0.7670477781698426,0
333,Improve first-screen relevance and loading quality,3,0.41571750434540755,0
333,Reduce exit friction in product and checkout journeys,4,0.39400482487796656,0
333,Personalize journeys by visitor recency type,5,0.38514457434758304,0
333,Streamline account and administrative navigation,6,0.31271973557262117,0
333,Personalize product discovery depth and recommendations,7,0.18028514433363116,0
333,Trigger product-page assistance for long comparison sessions,8,0.0,0
334,Prioritize high-value landing-page optimization,1,1.0,1
334,Schedule seasonal merchandising and promotion windows,2,0.8163138536197243,0
334,Personalize journeys by visitor recency type,3,0.4381747701133107,0
334,Reduce exit friction in product and checkout journeys,4,0.2997983180109504,0
334,Improve first-screen relevance and loading quality,5,0.29669238858213515,0
334,Streamline account and administrative navigation,6,0.17425716776100852,0
334,Personalize product discovery depth and recommendations,7,0.15521086483298216,0
334,Trigger product-page assistance for long comparison sessions,8,0.0,0
335,Prioritize high-value landing-page optimization,1,1.0,1
335,Schedule seasonal merchandising and promotion windows,2,0.6808872009173091,0
335,Personalize journeys by visitor recency type,3,0.2620252498719262,0
335,Reduce exit friction in product and checkout journeys,4,0.23433388314230696,0
335,Personalize product discovery depth and recommendations,5,0.11398661935979822,0
335,Improve first-screen relevance and loading quality,6,0.0763727034466666,0
335,Trigger product-page assistance for long comparison sessions,7,0.043578981923002524,0
335,Streamline account and administrative navigation,8,0.0,0
336,Prioritize high-value landing-page optimization,1,0.9298729657360006,1
336,Schedule seasonal merchandising and promotion windows,2,0.8393288584942997,0
336,Personalize journeys by visitor recency type,3,0.3663655912672086,0
336,Reduce exit friction in product and checkout journeys,4,0.21633993177180222,0
336,Improve first-screen relevance and loading quality,5,0.21053146191991087,0
336,Streamline account and administrative navigation,6,0.14043844582368836,0
336,Personalize product discovery depth and recommendations,7,0.06693030989330971,0
336,Trigger product-page assistance for long comparison sessions,8,0.0,0
337,Prioritize high-value landing-page optimization,1,1.0,1
337,Schedule seasonal merchandising and promotion windows,2,0.7694124248929158,0
337,Personalize journeys by visitor recency type,3,0.4228552781363632,0
337,Improve first-screen relevance and loading quality,4,0.4221510069711287,0
337,Reduce exit friction in product and checkout journeys,5,0.38904358158860175,0
337,Streamline account and administrative navigation,6,0.3051290607388151,0
337,Personalize product discovery depth and recommendations,7,0.1936636678325805,0
337,Trigger product-page assistance for long comparison sessions,8,0.0,0
338,Prioritize high-value landing-page optimization,1,1.0,1
338,Personalize journeys by visitor recency type,2,0.8002343289076737,0
338,Schedule seasonal merchandising and promotion windows,3,0.7096689540187245,0
338,Personalize product discovery depth and recommendations,4,0.5361184063327512,0
338,Trigger product-page assistance for long comparison sessions,5,0.416567568596424,0
338,Reduce exit friction in product and checkout journeys,6,0.32680321005949614,0
338,Improve first-screen relevance and loading quality,7,0.14387942564354816,0
338,Streamline account and administrative navigation,8,0.0,0
339,Prioritize high-value landing-page optimization,1,1.0,1
339,Schedule seasonal merchandising and promotion windows,2,0.6093751666430237,0
339,Personalize journeys by visitor recency type,3,0.4314428771774237,0
339,Personalize product discovery depth and recommendations,4,0.2925556381511842,0
339,Reduce exit friction in product and checkout journeys,5,0.26177411448658333,0
339,Trigger product-page assistance for long comparison sessions,6,0.20313172703191862,0
339,Improve first-screen relevance and loading quality,7,0.09024163626290278,0
339,Streamline account and administrative navigation,8,0.0,0
340,Prioritize high-value landing-page optimization,1,1.0,1
340,Schedule seasonal merchandising and promotion windows,2,0.7856607121710094,0
340,Reduce exit friction in product and checkout journeys,3,0.4424680631585267,0
340,Personalize journeys by visitor recency type,4,0.4343217814144078,0
340,Improve first-screen relevance and loading quality,5,0.4133025315954235,0
340,Streamline account and administrative navigation,6,0.2719597772278066,0
340,Personalize product discovery depth and recommendations,7,0.20684345209468447,0
340,Trigger product-page assistance for long comparison sessions,8,0.0,0
341,Prioritize high-value landing-page optimization,1,1.0,1
341,Schedule seasonal merchandising and promotion windows,2,0.7111434036877466,0
341,Personalize journeys by visitor recency type,3,0.33893648598099096,0
341,Reduce exit friction in product and checkout journeys,4,0.20528222527079723,0
341,Personalize product discovery depth and recommendations,5,0.15550098876197585,0
341,Trigger product-page assistance for long comparison sessions,6,0.10066395286637868,0
341,Improve first-screen relevance and loading quality,7,0.06956922890718888,0
341,Streamline account and administrative navigation,8,0.0,0
342,Prioritize high-value landing-page optimization,1,1.0,1
342,Schedule seasonal merchandising and promotion windows,2,0.6086540735442596,0
342,Reduce exit friction in product and checkout journeys,3,0.22828374096203374,0
342,Personalize journeys by visitor recency type,4,0.22777662201185053,0
342,Personalize product discovery depth and recommendations,5,0.15870907176067403,0
342,Trigger product-page assistance for long comparison sessions,6,0.13225564345530424,0
342,Improve first-screen relevance and loading quality,7,0.036293147825632914,0
342,Streamline account and administrative navigation,8,0.0,0
343,Prioritize high-value landing-page optimization,1,1.0,1
343,Schedule seasonal merchandising and promotion windows,2,0.6948777818342057,0
343,Personalize journeys by visitor recency type,3,0.23935019449435843,0
343,Reduce exit friction in product and checkout journeys,4,0.22478188881851438,0
343,Improve first-screen relevance and loading quality,5,0.10550158022751749,0
343,Personalize product discovery depth and recommendations,6,0.08213789210366779,0
343,Streamline account and administrative navigation,7,0.039244330920819304,0
343,Trigger product-page assistance for long comparison sessions,8,0.009186634146992627,0
344,Prioritize high-value landing-page optimization,1,1.0,1
344,Schedule seasonal merchandising and promotion windows,2,0.6547815803320908,0
344,Personalize journeys by visitor recency type,3,0.5133271923693562,0
344,Personalize product discovery depth and recommendations,4,0.33013433609257525,0
344,Reduce exit friction in product and checkout journeys,5,0.2663896904653911,0
344,Trigger product-page assistance for long comparison sessions,6,0.23448134096749576,0
344,Improve first-screen relevance and loading quality,7,0.10388065356337817,0
344,Streamline account and administrative navigation,8,0.0,0
345,Prioritize high-value landing-page optimization,1,1.0,1
345,Schedule seasonal merchandising and promotion windows,2,0.668402681969465,0
345,Reduce exit friction in product and checkout journeys,3,0.23170453077934874,0
345,Personalize journeys by visitor recency type,4,0.2221934905518419,0
345,Improve first-screen relevance and loading quality,5,0.1161674779795076,0
345,Personalize product discovery depth and recommendations,6,0.08516591252059284,0
345,Streamline account and administrative navigation,7,0.05298157096634138,0
345,Trigger product-page assistance for long comparison sessions,8,0.005419776977611041,0
346,Prioritize high-value landing-page optimization,1,1.0,1
346,Schedule seasonal merchandising and promotion windows,2,0.6060753844687411,0
346,Personalize journeys by visitor recency type,3,0.3636359675496202,0
346,Reduce exit friction in product and checkout journeys,4,0.2563299379337367,0
346,Personalize product discovery depth and recommendations,5,0.2464990208988066,0
346,Trigger product-page assistance for long comparison sessions,6,0.16726618872641416,0
346,Improve first-screen relevance and loading quality,7,0.07962741242728229,0
346,Streamline account and administrative navigation,8,0.0,0
347,Prioritize high-value landing-page optimization,1,1.0,1
347,Schedule seasonal merchandising and promotion windows,2,0.7647955116072135,0
347,Personalize journeys by visitor recency type,3,0.518744424062905,0
347,Reduce exit friction in product and checkout journeys,4,0.2699394721630087,0
347,Personalize product discovery depth and recommendations,5,0.26573582905791787,0
347,Trigger product-page assistance for long comparison sessions,6,0.15495723326468788,0
347,Improve first-screen relevance and loading quality,7,0.13137382347253346,0
347,Streamline account and administrative navigation,8,0.0,0
348,Prioritize high-value landing-page optimization,1,1.0,1
348,Schedule seasonal merchandising and promotion windows,2,0.662548807898502,0
348,Reduce exit friction in product and checkout journeys,3,0.27298460653052753,0
348,Personalize journeys by visitor recency type,4,0.17010134921661244,0
348,Improve first-screen relevance and loading quality,5,0.15116336724760862,0
348,Streamline account and administrative navigation,6,0.10104868056394084,0
348,Personalize product discovery depth and recommendations,7,0.07204206496686497,0
348,Trigger product-page assistance for long comparison sessions,8,0.0,0
349,Prioritize high-value landing-page optimization,1,1.0,1
349,Personalize journeys by visitor recency type,2,0.747166025494001,0
349,Schedule seasonal merchandising and promotion windows,3,0.6375539281225888,0
349,Personalize product discovery depth and recommendations,4,0.5520155772790728,0
349,Trigger product-page assistance for long comparison sessions,5,0.4432081784335768,0
349,Reduce exit friction in product and checkout journeys,6,0.35208987151360827,0
349,Improve first-screen relevance and loading quality,7,0.1334703014452853,0
349,Streamline account and administrative navigation,8,0.0,0
350,Prioritize high-value landing-page optimization,1,0.9923615843539828,1
350,Schedule seasonal merchandising and promotion windows,2,0.8317140596402068,0
350,Personalize journeys by visitor recency type,3,0.5550906647443865,0
350,Personalize product discovery depth and recommendations,4,0.24494092674427606,0
350,Reduce exit friction in product and checkout journeys,5,0.20853962179413346,0
350,Trigger product-page assistance for long comparison sessions,6,0.16089420342818847,0
350,Improve first-screen relevance and loading quality,7,0.11665719573715734,0
350,Streamline account and administrative navigation,8,0.0,0
351,Prioritize high-value landing-page optimization,1,1.0,1
351,Schedule seasonal merchandising and promotion windows,2,0.8275979476745761,0
351,Personalize journeys by visitor recency type,3,0.6655398192400838,0
351,Personalize product discovery depth and recommendations,4,0.3498819643990321,0
351,Reduce exit friction in product and checkout journeys,5,0.2753899333725878,0
351,Trigger product-page assistance for long comparison sessions,6,0.2338691619364863,0
351,Improve first-screen relevance and loading quality,7,0.1482890068577204,0
351,Streamline account and administrative navigation,8,0.0,0
352,Prioritize high-value landing-page optimization,1,1.0,1
352,Schedule seasonal merchandising and promotion windows,2,0.6637258889723575,0
352,Reduce exit friction in product and checkout journeys,3,0.24737084673611817,0
352,Personalize journeys by visitor recency type,4,0.18545385710757514,0
352,Improve first-screen relevance and loading quality,5,0.08199811512666026,0
352,Personalize product discovery depth and recommendations,6,0.0701755222553432,0
352,Streamline account and administrative navigation,7,0.0152623096136553,0
352,Trigger product-page assistance for long comparison sessions,8,0.005457953397471273,0
353,Prioritize high-value landing-page optimization,1,1.0,1
353,Personalize journeys by visitor recency type,2,0.6117300968474139,0
353,Schedule seasonal merchandising and promotion windows,3,0.6096506135155059,0
353,Personalize product discovery depth and recommendations,4,0.46656491967950675,0
353,Trigger product-page assistance for long comparison sessions,5,0.374226507236058,0
353,Reduce exit friction in product and checkout journeys,6,0.33630205643195604,0
353,Improve first-screen relevance and loading quality,7,0.11546703727157255,0
353,Streamline account and administrative navigation,8,0.0,0
354,Prioritize high-value landing-page optimization,1,1.0,1
354,Schedule seasonal merchandising and promotion windows,2,0.7695798873422003,0
354,Personalize journeys by visitor recency type,3,0.30554528713168244,0
354,Reduce exit friction in product and checkout journeys,4,0.2833708338608973,0
354,Improve first-screen relevance and loading quality,5,0.1965672344108281,0
354,Streamline account and administrative navigation,6,0.10754250810533213,0
354,Personalize product discovery depth and recommendations,7,0.09830981634852387,0
354,Trigger product-page assistance for long comparison sessions,8,0.0,0
355,Prioritize high-value landing-page optimization,1,1.0,1
355,Schedule seasonal merchandising and promotion windows,2,0.6804029706679557,0
355,Personalize journeys by visitor recency type,3,0.27640708007688586,0
355,Reduce exit friction in product and checkout journeys,4,0.275084495494809,0
355,Improve first-screen relevance and loading quality,5,0.12147207217792526,0
355,Personalize product discovery depth and recommendations,6,0.12116737130747142,0
355,Streamline account and administrative navigation,7,0.01980580332671978,0
355,Trigger product-page assistance for long comparison sessions,8,0.01650590405931383,0
356,Prioritize high-value landing-page optimization,1,1.0,1
356,Schedule seasonal merchandising and promotion windows,2,0.664184920229356,0
356,Reduce exit friction in product and checkout journeys,3,0.23866559735961337,0
356,Personalize journeys by visitor recency type,4,0.1708422923146067,0
356,Improve first-screen relevance and loading quality,5,0.10837551055333221,0
356,Personalize product discovery depth and recommendations,6,0.06063188930692892,0
356,Streamline account and administrative navigation,7,0.06014524498040447,0
356,Trigger product-page assistance for long comparison sessions,8,0.0,0
357,Prioritize high-value landing-page optimization,1,1.0,1
357,Schedule seasonal merchandising and promotion windows,2,0.6354025887781072,0
357,Personalize journeys by visitor recency type,3,0.27877113020462796,0
357,Reduce exit friction in product and checkout journeys,4,0.22840847358402291,0
357,Personalize product discovery depth and recommendations,5,0.17845296940157937,0
357,Trigger product-page assistance for long comparison sessions,6,0.14480018065206027,0
357,Improve first-screen relevance and loading quality,7,0.04690264986616539,0
357,Streamline account and administrative navigation,8,0.0,0
358,Prioritize high-value landing-page optimization,1,1.0,1
358,Schedule seasonal merchandising and promotion windows,2,0.7718076131554334,0
358,Improve first-screen relevance and loading quality,3,0.5093623435325911,0
358,Reduce exit friction in product and checkout journeys,4,0.4617889888872378,0
358,Personalize journeys by visitor recency type,5,0.4384558461753369,0
358,Streamline account and administrative navigation,6,0.38765425584848984,0
358,Personalize product discovery depth and recommendations,7,0.2251512156609213,0
358,Trigger product-page assistance for long comparison sessions,8,0.0,0
359,Prioritize high-value landing-page optimization,1,1.0,1
359,Schedule seasonal merchandising and promotion windows,2,0.6684648148607074,0
359,Reduce exit friction in product and checkout journeys,3,0.2224963302541554,0
359,Personalize journeys by visitor recency type,4,0.1337015418478383,0
359,Improve first-screen relevance and loading quality,5,0.09046683276983832,0
359,Streamline account and administrative navigation,6,0.06349781899106277,0
359,Personalize product discovery depth and recommendations,7,0.0343154640875922,0
359,Trigger product-page assistance for long comparison sessions,8,0.0,0
360,Prioritize high-value landing-page optimization,1,0.9955249417664036,1
360,Schedule seasonal merchandising and promotion windows,2,0.8518631924375736,0
360,Personalize journeys by visitor recency type,3,0.47060410612588316,0
360,Reduce exit friction in product and checkout journeys,4,0.42989460897373105,0
360,Improve first-screen relevance and loading quality,5,0.27556118147662484,0
360,Personalize product discovery depth and recommendations,6,0.18972390366199923,0
360,Streamline account and administrative navigation,7,0.07617673188977264,0
360,Trigger product-page assistance for long comparison sessions,8,0.0,0
361,Prioritize high-value landing-page optimization,1,1.0,1
361,Schedule seasonal merchandising and promotion windows,2,0.688734309705438,0
361,Reduce exit friction in product and checkout journeys,3,0.2853824183369064,0
361,Personalize journeys by visitor recency type,4,0.22446881482947298,0
361,Improve first-screen relevance and loading quality,5,0.15515414918406192,0
361,Personalize product discovery depth and recommendations,6,0.09078159877379925,0
361,Streamline account and administrative navigation,7,0.07839444836024562,0
361,Trigger product-page assistance for long comparison sessions,8,0.0,0
362,Prioritize high-value landing-page optimization,1,1.0,1
362,Schedule seasonal merchandising and promotion windows,2,0.7905108051424253,0
362,Improve first-screen relevance and loading quality,3,0.4329909004405131,0
362,Reduce exit friction in product and checkout journeys,4,0.4043474400975177,0
362,Personalize journeys by visitor recency type,5,0.40348106194502914,0
362,Streamline account and administrative navigation,6,0.3274579082077314,0
362,Personalize product discovery depth and recommendations,7,0.18523100986832533,0
362,Trigger product-page assistance for long comparison sessions,8,0.0,0
363,Prioritize high-value landing-page optimization,1,1.0,1
363,Schedule seasonal merchandising and promotion windows,2,0.6804011459311563,0
363,Reduce exit friction in product and checkout journeys,3,0.3638889102205635,0
363,Improve first-screen relevance and loading quality,4,0.3229899373170202,0
363,Personalize journeys by visitor recency type,5,0.2744120513743649,0
363,Streamline account and administrative navigation,6,0.24199378978164202,0
363,Personalize product discovery depth and recommendations,7,0.1479404239482318,0
363,Trigger product-page assistance for long comparison sessions,8,0.0,0
364,Prioritize high-value landing-page optimization,1,1.0,1
364,Schedule seasonal merchandising and promotion windows,2,0.804332206305299,0
364,Personalize journeys by visitor recency type,3,0.42579170427186264,0
364,Reduce exit friction in product and checkout journeys,4,0.2332753249702164,0
364,Personalize product discovery depth and recommendations,5,0.14674090711498033,0
364,Improve first-screen relevance and loading quality,6,0.12823060793562258,0
364,Trigger product-page assistance for long comparison sessions,7,0.038719365614021624,0
364,Streamline account and administrative navigation,8,0.0034032718520887596,0
365,Prioritize high-value landing-page optimization,1,1.0,1
365,Schedule seasonal merchandising and promotion windows,2,0.6263093515731747,0
365,Personalize journeys by visitor recency type,3,0.27328924304357466,0
365,Reduce exit friction in product and checkout journeys,4,0.2210940649547939,0
365,Personalize product discovery depth and recommendations,5,0.15970734026513614,0
365,Trigger product-page assistance for long comparison sessions,6,0.10169885221115438,0
365,Improve first-screen relevance and loading quality,7,0.057963347793748836,0
365,Streamline account and administrative navigation,8,0.0,0
366,Prioritize high-value landing-page optimization,1,1.0,1
366,Schedule seasonal merchandising and promotion windows,2,0.6269540380423752,0
366,Reduce exit friction in product and checkout journeys,3,0.22830082701398943,0
366,Personalize journeys by visitor recency type,4,0.2062691537719168,0
366,Personalize product discovery depth and recommendations,5,0.10137233159839838,0
366,Improve first-screen relevance and loading quality,6,0.06267382786407553,0
366,Trigger product-page assistance for long comparison sessions,7,0.033411419880166104,0
366,Streamline account and administrative navigation,8,0.0,0
367,Prioritize high-value landing-page optimization,1,1.0,1
367,Schedule seasonal merchandising and promotion windows,2,0.6775832445586228,0
367,Reduce exit friction in product and checkout journeys,3,0.3540277165351611,0
367,Improve first-screen relevance and loading quality,4,0.3051118879200407,0
367,Personalize journeys by visitor recency type,5,0.26770393781726076,0
367,Streamline account and administrative navigation,6,0.22430936881740163,0
367,Personalize product discovery depth and recommendations,7,0.14245040218913418,0
367,Trigger product-page assistance for long comparison sessions,8,0.0,0
368,Prioritize high-value landing-page optimization,1,1.0,1
368,Schedule seasonal merchandising and promotion windows,2,0.6920812039237715,0
368,Reduce exit friction in product and checkout journeys,3,0.25733515715838223,0
368,Personalize journeys by visitor recency type,4,0.22381981427543787,0
368,Improve first-screen relevance and loading quality,5,0.1460727292713257,0
368,Personalize product discovery depth and recommendations,6,0.08175191758927147,0
368,Streamline account and administrative navigation,7,0.07911102090999521,0
368,Trigger product-page assistance for long comparison sessions,8,0.0,0
369,Prioritize high-value landing-page optimization,1,1.0,1
369,Schedule seasonal merchandising and promotion windows,2,0.612486360400461,0
369,Reduce exit friction in product and checkout journeys,3,0.2801613257833317,0
369,Personalize journeys by visitor recency type,4,0.270412284558674,0
369,Improve first-screen relevance and loading quality,5,0.2019362184342973,0
369,Personalize product discovery depth and recommendations,6,0.1388700200483994,0
369,Streamline account and administrative navigation,7,0.11307973172413432,0
369,Trigger product-page assistance for long comparison sessions,8,0.0,0
370,Prioritize high-value landing-page optimization,1,1.0,1
370,Schedule seasonal merchandising and promotion windows,2,0.7052838560116963,0
370,Reduce exit friction in product and checkout journeys,3,0.304460500865517,0
370,Personalize journeys by visitor recency type,4,0.24805782189325976,0
370,Improve first-screen relevance and loading quality,5,0.1821349778994953,0
370,Personalize product discovery depth and recommendations,6,0.10182135693220358,0
370,Streamline account and administrative navigation,7,0.09665017381093344,0
370,Trigger product-page assistance for long comparison sessions,8,0.0,0
371,Prioritize high-value landing-page optimization,1,1.0,1
371,Schedule seasonal merchandising and promotion windows,2,0.74423516472631,0
371,Personalize journeys by visitor recency type,3,0.41054344985110386,0
371,Reduce exit friction in product and checkout journeys,4,0.22021555737127022,0
371,Personalize product discovery depth and recommendations,5,0.18713439510092655,0
371,Trigger product-page assistance for long comparison sessions,6,0.11048791756404223,0
371,Improve first-screen relevance and loading quality,7,0.09350557867443199,0
371,Streamline account and administrative navigation,8,0.0,0
372,Prioritize high-value landing-page optimization,1,0.9894252645962979,1
372,Schedule seasonal merchandising and promotion windows,2,0.8505561584166815,0
372,Personalize journeys by visitor recency type,3,0.53487431425732,0
372,Personalize product discovery depth and recommendations,4,0.18607235952935244,0
372,Reduce exit friction in product and checkout journeys,5,0.18516263093014076,0
372,Improve first-screen relevance and loading quality,6,0.13054291238276824,0
372,Trigger product-page assistance for long comparison sessions,7,0.07339606511748514,0
372,Streamline account and administrative navigation,8,0.0,0
373,Prioritize high-value landing-page optimization,1,1.0,1
373,Schedule seasonal merchandising and promotion windows,2,0.6669253101300202,0
373,Personalize journeys by visitor recency type,3,0.25746471324505454,0
373,Reduce exit friction in product and checkout journeys,4,0.2303340143202561,0
373,Personalize product discovery depth and recommendations,5,0.1103802048102291,0
373,Improve first-screen relevance and loading quality,6,0.09086833609335647,0
373,Trigger product-page assistance for long comparison sessions,7,0.027616034386938534,0
373,Streamline account and administrative navigation,8,0.014905014559504355,0
374,Prioritize high-value landing-page optimization,1,0.9998293423848138,1
374,Schedule seasonal merchandising and promotion windows,2,0.8369428998057411,0
374,Personalize journeys by visitor recency type,3,0.520671316855482,0
374,Reduce exit friction in product and checkout journeys,4,0.3425621232341727,0
374,Improve first-screen relevance and loading quality,5,0.21755022866793597,0
374,Personalize product discovery depth and recommendations,6,0.20879051537399315,0
374,Trigger product-page assistance for long comparison sessions,7,0.03582521447624785,0
374,Streamline account and administrative navigation,8,0.02602766483688822,0
375,Prioritize high-value landing-page optimization,1,1.0,1
375,Personalize journeys by visitor recency type,2,0.8205822332929178,0
375,Schedule seasonal merchandising and promotion windows,3,0.7684657111715701,0
375,Personalize product discovery depth and recommendations,4,0.5320292156011511,0
375,Trigger product-page assistance for long comparison sessions,5,0.39748426146290444,0
375,Reduce exit friction in product and checkout journeys,6,0.3734440659020968,0
375,Improve first-screen relevance and loading quality,7,0.17234469911551978,0
375,Streamline account and administrative navigation,8,0.0,0
376,Prioritize high-value landing-page optimization,1,0.9928251910094247,1
376,Schedule seasonal merchandising and promotion windows,2,0.8111917193594725,0
376,Personalize journeys by visitor recency type,3,0.3799024641139213,0
376,Reduce exit friction in product and checkout journeys,4,0.3091112603458653,0
376,Improve first-screen relevance and loading quality,5,0.22221037940748825,0
376,Personalize product discovery depth and recommendations,6,0.1249322560705366,0
376,Streamline account and administrative navigation,7,0.09830573596434189,0
376,Trigger product-page assistance for long comparison sessions,8,0.0,0
377,Prioritize high-value landing-page optimization,1,1.0,1
377,Schedule seasonal merchandising and promotion windows,2,0.7417395032836795,0
377,Personalize journeys by visitor recency type,3,0.3949114908586265,0
377,Reduce exit friction in product and checkout journeys,4,0.28068615344425424,0
377,Improve first-screen relevance and loading quality,5,0.19432515373266257,0
377,Personalize product discovery depth and recommendations,6,0.16178218132356184,0
377,Streamline account and administrative navigation,7,0.06736360854459529,0
377,Trigger product-page assistance for long comparison sessions,8,0.019064669445643796,0
378,Personalize journeys by visitor recency type,1,1.0,1
378,Prioritize high-value landing-page optimization,2,0.8878561916667757,0
378,Schedule seasonal merchandising and promotion windows,3,0.8654382625795295,0
378,Personalize product discovery depth and recommendations,4,0.5050321691686507,0
378,Reduce exit friction in product and checkout journeys,5,0.32943965821669563,0
378,Trigger product-page assistance for long comparison sessions,6,0.3168348066185361,0
378,Improve first-screen relevance and loading quality,7,0.21161512792128004,0
378,Streamline account and administrative navigation,8,0.0,0
379,Prioritize high-value landing-page optimization,1,1.0,1
379,Schedule seasonal merchandising and promotion windows,2,0.7330576680065563,0
379,Personalize journeys by visitor recency type,3,0.35878661426936315,0
379,Reduce exit friction in product and checkout journeys,4,0.2296470323160951,0
379,Personalize product discovery depth and recommendations,5,0.1468499364249625,0
379,Improve first-screen relevance and loading quality,6,0.09808397571051979,0
379,Trigger product-page assistance for long comparison sessions,7,0.05820635851077923,0
379,Streamline account and administrative navigation,8,0.0,0
380,Prioritize high-value landing-page optimization,1,1.0,1
380,Schedule seasonal merchandising and promotion windows,2,0.7634610536679952,0
380,Personalize journeys by visitor recency type,3,0.3388476364281363,0
380,Reduce exit friction in product and checkout journeys,4,0.3387888028935994,0
380,Improve first-screen relevance and loading quality,5,0.19174916659324034,0
380,Personalize product discovery depth and recommendations,6,0.12975659792718305,0
380,Streamline account and administrative navigation,7,0.054396654310916115,0
380,Trigger product-page assistance for long comparison sessions,8,0.0,0
381,Prioritize high-value landing-page optimization,1,0.9245909333879073,1
381,Schedule seasonal merchandising and promotion windows,2,0.890665474480869,0
381,Personalize journeys by visitor recency type,3,0.46344042422111015,0
381,Improve first-screen relevance and loading quality,4,0.26286086265394193,0
381,Reduce exit friction in product and checkout journeys,5,0.2352772438664217,0
381,Streamline account and administrative navigation,6,0.15982408306582474,0
381,Personalize product discovery depth and recommendations,7,0.10085058312986812,0
381,Trigger product-page assistance for long comparison sessions,8,0.0,0
382,Prioritize high-value landing-page optimization,1,1.0,1
382,Schedule seasonal merchandising and promotion windows,2,0.6906197736827205,0
382,Reduce exit friction in product and checkout journeys,3,0.24332143719662483,0
382,Personalize journeys by visitor recency type,4,0.19124813099027693,0
382,Improve first-screen relevance and loading quality,5,0.14466783056331037,0
382,Streamline account and administrative navigation,6,0.1006054644881615,0
382,Personalize product discovery depth and recommendations,7,0.06251608296639123,0
382,Trigger product-page assistance for long comparison sessions,8,0.0,0
383,Prioritize high-value landing-page optimization,1,1.0,1
383,Schedule seasonal merchandising and promotion windows,2,0.6794219690858556,0
383,Reduce exit friction in product and checkout journeys,3,0.26990676012569453,0
383,Personalize journeys by visitor recency type,4,0.2297590062163387,0
383,Improve first-screen relevance and loading quality,5,0.12032144444305415,0
383,Personalize product discovery depth and recommendations,6,0.09226314163380274,0
383,Streamline account and administrative navigation,7,0.03633019711654408,0
383,Trigger product-page assistance for long comparison sessions,8,0.004787073079813514,0
384,Prioritize high-value landing-page optimization,1,1.0,1
384,Schedule seasonal merchandising and promotion windows,2,0.6210363104447967,0
384,Personalize journeys by visitor recency type,3,0.2397263391054932,0
384,Reduce exit friction in product and checkout journeys,4,0.2192663437618474,0
384,Personalize product discovery depth and recommendations,5,0.1560963440433627,0
384,Trigger product-page assistance for long comparison sessions,6,0.12953942106293576,0
384,Improve first-screen relevance and loading quality,7,0.03662165431036233,0
384,Streamline account and administrative navigation,8,0.0,0
385,Prioritize high-value landing-page optimization,1,1.0,1
385,Schedule seasonal merchandising and promotion windows,2,0.6413597391994444,0
385,Reduce exit friction in product and checkout journeys,3,0.24564789675481447,0
385,Personalize journeys by visitor recency type,4,0.15730843975485012,0
385,Improve first-screen relevance and loading quality,5,0.09980484639809546,0
385,Personalize product discovery depth and recommendations,6,0.06398264691984168,0
385,Streamline account and administrative navigation,7,0.048486266378716926,0
385,Trigger product-page assistance for long comparison sessions,8,0.0,0
386,Prioritize high-value landing-page optimization,1,1.0,1
386,Schedule seasonal merchandising and promotion windows,2,0.6457300869024162,0
386,Reduce exit friction in product and checkout journeys,3,0.2835288924648178,0
386,Personalize journeys by visitor recency type,4,0.2665817158700258,0
386,Improve first-screen relevance and loading quality,5,0.18724823398125975,0
386,Personalize product discovery depth and recommendations,6,0.12737668582997053,0
386,Streamline account and administrative navigation,7,0.09554327542775876,0
386,Trigger product-page assistance for long comparison sessions,8,0.0,0
387,Prioritize high-value landing-page optimization,1,1.0,1
387,Schedule seasonal merchandising and promotion windows,2,0.7856519206070267,0
387,Personalize journeys by visitor recency type,3,0.602197573555126,0
387,Personalize product discovery depth and recommendations,4,0.31130782535897755,0
387,Reduce exit friction in product and checkout journeys,5,0.27370294103766973,0
387,Trigger product-page assistance for long comparison sessions,6,0.1824239078980475,0
387,Improve first-screen relevance and loading quality,7,0.1470373725865317,0
387,Streamline account and administrative navigation,8,0.0,0
388,Prioritize high-value landing-page optimization,1,1.0,1
388,Schedule seasonal merchandising and promotion windows,2,0.6306378576557611,0
388,Personalize journeys by visitor recency type,3,0.4012350548236913,0
388,Reduce exit friction in product and checkout journeys,4,0.28060262135278513,0
388,Personalize product discovery depth and recommendations,5,0.22944405921209246,0
388,Improve first-screen relevance and loading quality,6,0.1321506234722232,0
388,Trigger product-page assistance for long comparison sessions,7,0.08974056101678622,0
388,Streamline account and administrative navigation,8,0.007000283660890061,0
389,Prioritize high-value landing-page optimization,1,0.9512428717432128,1
389,Schedule seasonal merchandising and promotion windows,2,0.8472686086680342,0
389,Personalize journeys by visitor recency type,3,0.4005570512882075,0
389,Reduce exit friction in product and checkout journeys,4,0.28831420938794405,0
389,Improve first-screen relevance and loading quality,5,0.24788825761807254,0
389,Streamline account and administrative navigation,6,0.14148914421885758,0
389,Personalize product discovery depth and recommendations,7,0.1099612573293744,0
389,Trigger product-page assistance for long comparison sessions,8,0.0,0
390,Prioritize high-value landing-page optimization,1,1.0,1
390,Schedule seasonal merchandising and promotion windows,2,0.6604544338250578,0
390,Personalize journeys by visitor recency type,3,0.36901223859610494,0
