Simulation,Strategy,Aggregate rank,Aggregate score,Top ranked
331,Prioritize high-value landing-page optimization,1,1.0,1
331,Schedule seasonal merchandising and promotion windows,2,0.6569761044807474,0
331,Reduce exit friction in product and checkout journeys,3,0.2020008898008702,0
331,Personalize journeys by visitor recency type,4,0.17183468692992157,0
331,Personalize product discovery depth and recommendations,5,0.056286760859793596,0
331,Improve first-screen relevance and loading quality,6,0.05108479022706298,0
331,Trigger product-page assistance for long comparison sessions,7,0.011153145518797071,0
331,Streamline account and administrative navigation,8,0.007832638085831223,0
332,Prioritize high-value landing-page optimization,1,1.0,1
332,Schedule seasonal merchandising and promotion windows,2,0.6955774586753666,0
332,Reduce exit friction in product and checkout journeys,3,0.235916468328763,0
332,Personalize journeys by visitor recency type,4,0.181713987888515,0
332,Improve first-screen relevance and loading quality,5,0.11020772162525728,0
332,Streamline account and administrative navigation,6,0.06383070386966304,0
332,Personalize product discovery depth and recommendations,7,0.051468205370092,0
332,Trigger product-page assistance for long comparison sessions,8,0.0,0
333,Prioritize high-value landing-page optimization,1,1.0,1
333,Schedule seasonal merchandising and promotion windows,2,0.6789363538461305,0
333,Personalize journeys by visitor recency type,3,0.24750182557367972,0
333,Reduce exit friction in product and checkout journeys,4,0.21445989469284676,0
333,Personalize product discovery depth and recommendations,5,0.09803928070780288,0
333,Improve first-screen relevance and loading quality,6,0.06712409284103814,0
333,Trigger product-page assistance for long comparison sessions,7,0.033354405320082436,0
333,Streamline account and administrative navigation,8,0.0,0
334,Prioritize high-value landing-page optimization,1,1.0,1
334,Schedule seasonal merchandising and promotion windows,2,0.6645003144366081,0
334,Reduce exit friction in product and checkout journeys,3,0.22541320106983745,0
334,Personalize journeys by visitor recency type,4,0.1698321563980508,0
334,Improve first-screen relevance and loading quality,5,0.07374987666741935,0
334,Personalize product discovery depth and recommendations,6,0.05675209398746556,0
334,Streamline account and administrative navigation,7,0.024174658130607794,0
334,Trigger product-page assistance for long comparison sessions,8,0.004837791843864872,0
335,Prioritize high-value landing-page optimization,1,1.0,1
335,Schedule seasonal merchandising and promotion windows,2,0.6813202647794793,0
335,Reduce exit friction in product and checkout journeys,3,0.23573565008467945,0
335,Personalize journeys by visitor recency type,4,0.15557905760207233,0
335,Improve first-screen relevance and loading quality,5,0.10268367841509868,0
335,Streamline account and administrative navigation,6,0.06459464802119204,0
335,Personalize product discovery depth and recommendations,7,0.044232755984530664,0
335,Trigger product-page assistance for long comparison sessions,8,0.0,0
336,Prioritize high-value landing-page optimization,1,1.0,1
336,Schedule seasonal merchandising and promotion windows,2,0.7001151625873473,0
336,Reduce exit friction in product and checkout journeys,3,0.22637614763592848,0
336,Personalize journeys by visitor recency type,4,0.20100598792132796,0
336,Improve first-screen relevance and loading quality,5,0.08770950031215687,0
336,Personalize product discovery depth and recommendations,6,0.05703127759916643,0
336,Streamline account and administrative navigation,7,0.03059871974787408,0
336,Trigger product-page assistance for long comparison sessions,8,0.002487945294969338,0
337,Prioritize high-value landing-page optimization,1,1.0,1
337,Schedule seasonal merchandising and promotion windows,2,0.6611353492472021,0
337,Reduce exit friction in product and checkout journeys,3,0.20600464246582287,0
337,Personalize journeys by visitor recency type,4,0.15786719912229047,0
337,Improve first-screen relevance and loading quality,5,0.04809760484988674,0
337,Personalize product discovery depth and recommendations,6,0.04678585757147117,0
337,Trigger product-page assistance for long comparison sessions,7,0.006898389684855999,0
337,Streamline account and administrative navigation,8,0.006548056233778376,0
338,Prioritize high-value landing-page optimization,1,1.0,1
338,Schedule seasonal merchandising and promotion windows,2,0.6900508451692385,0
338,Personalize journeys by visitor recency type,3,0.22098477302819655,0
338,Reduce exit friction in product and checkout journeys,4,0.21655274061049098,0
338,Improve first-screen relevance and loading quality,5,0.07319896239893613,0
338,Personalize product discovery depth and recommendations,6,0.07233621841859426,0
338,Trigger product-page assistance for long comparison sessions,7,0.011996725796681882,0
338,Streamline account and administrative navigation,8,0.010362127682037687,0
339,Prioritize high-value landing-page optimization,1,1.0,1
339,Schedule seasonal merchandising and promotion windows,2,0.6719230770113048,0
339,Reduce exit friction in product and checkout journeys,3,0.22658089328571132,0
339,Personalize journeys by visitor recency type,4,0.16935698433111623,0
339,Improve first-screen relevance and loading quality,5,0.08119894284665923,0
339,Personalize product discovery depth and recommendations,6,0.053052570628653616,0
339,Streamline account and administrative navigation,7,0.03324181114846168,0
339,Trigger product-page assistance for long comparison sessions,8,0.002460923420082448,0
340,Prioritize high-value landing-page optimization,1,1.0,1
340,Schedule seasonal merchandising and promotion windows,2,0.660659474867319,0
340,Reduce exit friction in product and checkout journeys,3,0.20998789938403314,0
340,Personalize journeys by visitor recency type,4,0.15076136534041326,0
340,Improve first-screen relevance and loading quality,5,0.06957638754711012,0
340,Personalize product discovery depth and recommendations,6,0.0435384589044124,0
340,Streamline account and administrative navigation,7,0.033855161722923355,0
340,Trigger product-page assistance for long comparison sessions,8,0.002325606984117094,0
341,Prioritize high-value landing-page optimization,1,1.0,1
341,Schedule seasonal merchandising and promotion windows,2,0.6854306332179624,0
341,Reduce exit friction in product and checkout journeys,3,0.22940419750548738,0
341,Personalize journeys by visitor recency type,4,0.19168797120664516,0
341,Improve first-screen relevance and loading quality,5,0.09886574728518142,0
341,Personalize product discovery depth and recommendations,6,0.05969944490994186,0
341,Streamline account and administrative navigation,7,0.04607839700759284,0
341,Trigger product-page assistance for long comparison sessions,8,0.0014653225455162906,0
342,Prioritize high-value landing-page optimization,1,1.0,1
342,Schedule seasonal merchandising and promotion windows,2,0.6646523735669826,0
342,Reduce exit friction in product and checkout journeys,3,0.2362822679993012,0
342,Personalize journeys by visitor recency type,4,0.1689955241100444,0
342,Improve first-screen relevance and loading quality,5,0.10370022143334308,0
342,Personalize product discovery depth and recommendations,6,0.05865152524107847,0
342,Streamline account and administrative navigation,7,0.05608309137273746,0
342,Trigger product-page assistance for long comparison sessions,8,0.0,0
343,Prioritize high-value landing-page optimization,1,1.0,1
343,Schedule seasonal merchandising and promotion windows,2,0.6895487009820102,0
343,Reduce exit friction in product and checkout journeys,3,0.2328100749510816,0
343,Personalize journeys by visitor recency type,4,0.1717758071629041,0
343,Improve first-screen relevance and loading quality,5,0.10062738278011014,0
343,Streamline account and administrative navigation,6,0.056495463210789416,0
343,Personalize product discovery depth and recommendations,7,0.04788161714646289,0
343,Trigger product-page assistance for long comparison sessions,8,0.0,0
344,Prioritize high-value landing-page optimization,1,1.0,1
344,Schedule seasonal merchandising and promotion windows,2,0.6885136761818998,0
344,Reduce exit friction in product and checkout journeys,3,0.2267183011559495,0
344,Personalize journeys by visitor recency type,4,0.190107526553387,0
344,Improve first-screen relevance and loading quality,5,0.09782025387311342,0
344,Personalize product discovery depth and recommendations,6,0.05644415989192714,0
344,Streamline account and administrative navigation,7,0.04662379823286133,0
344,Trigger product-page assistance for long comparison sessions,8,0.0008348366326937016,0
345,Prioritize high-value landing-page optimization,1,1.0,1
345,Schedule seasonal merchandising and promotion windows,2,0.7042832937466926,0
345,Reduce exit friction in product and checkout journeys,3,0.2283329218018241,0
345,Personalize journeys by visitor recency type,4,0.2101735085493609,0
345,Improve first-screen relevance and loading quality,5,0.10478531914353865,0
345,Personalize product discovery depth and recommendations,6,0.060366420193106195,0
345,Streamline account and administrative navigation,7,0.04793590863440422,0
345,Trigger product-page assistance for long comparison sessions,8,0.0007808845503784337,0
346,Prioritize high-value landing-page optimization,1,1.0,1
346,Schedule seasonal merchandising and promotion windows,2,0.7288765199116383,0
346,Personalize journeys by visitor recency type,3,0.24632173114476566,0
346,Reduce exit friction in product and checkout journeys,4,0.2249633859439688,0
346,Improve first-screen relevance and loading quality,5,0.11939230586492307,0
346,Personalize product discovery depth and recommendations,6,0.06738030223458462,0
346,Streamline account and administrative navigation,7,0.054716729892189474,0
346,Trigger product-page assistance for long comparison sessions,8,0.0006855725877718488,0
347,Prioritize high-value landing-page optimization,1,1.0,1
347,Schedule seasonal merchandising and promotion windows,2,0.6471207008630168,0
347,Reduce exit friction in product and checkout journeys,3,0.21380264722147654,0
347,Personalize journeys by visitor recency type,4,0.19844962022075185,0
347,Personalize product discovery depth and recommendations,5,0.08158836131833812,0
347,Improve first-screen relevance and loading quality,6,0.06018591210794869,0
347,Trigger product-page assistance for long comparison sessions,7,0.022684191344488566,0
347,Streamline account and administrative navigation,8,0.00549025962808546,0
348,Prioritize high-value landing-page optimization,1,1.0,1
348,Schedule seasonal merchandising and promotion windows,2,0.6857860376259115,0
348,Reduce exit friction in product and checkout journeys,3,0.23050633643585136,0
348,Personalize journeys by visitor recency type,4,0.19582185206085942,0
348,Improve first-screen relevance and loading quality,5,0.09197578993862708,0
348,Personalize product discovery depth and recommendations,6,0.06261927478505984,0
348,Streamline account and administrative navigation,7,0.03506294603540631,0
348,Trigger product-page assistance for long comparison sessions,8,0.004066766672406506,0
349,Prioritize high-value landing-page optimization,1,1.0,1
349,Schedule seasonal merchandising and promotion windows,2,0.6656399853104639,0
349,Reduce exit friction in product and checkout journeys,3,0.21490111257229613,0
349,Personalize journeys by visitor recency type,4,0.1970898281900749,0
349,Personalize product discovery depth and recommendations,5,0.0699201136816363,0
349,Improve first-screen relevance and loading quality,6,0.06812523702408697,0
349,Streamline account and administrative navigation,7,0.013147169711288105,0
349,Trigger product-page assistance for long comparison sessions,8,0.012004356414959417,0
350,Prioritize high-value landing-page optimization,1,1.0,1
350,Schedule seasonal merchandising and promotion windows,2,0.7132141189832145,0
350,Reduce exit friction in product and checkout journeys,3,0.22135295957086307,0
350,Personalize journeys by visitor recency type,4,0.1996045110434801,0
350,Improve first-screen relevance and loading quality,5,0.10409984222593906,0
350,Streamline account and administrative navigation,6,0.05666637345040424,0
350,Personalize product discovery depth and recommendations,7,0.04799637007942812,0
350,Trigger product-page assistance for long comparison sessions,8,0.0,0
351,Prioritize high-value landing-page optimization,1,1.0,1
351,Schedule seasonal merchandising and promotion windows,2,0.6739432210286344,0
351,Reduce exit friction in product and checkout journeys,3,0.22690194621210044,0
351,Personalize journeys by visitor recency type,4,0.18579049336890008,0
351,Improve first-screen relevance and loading quality,5,0.08158225761920017,0
351,Personalize product discovery depth and recommendations,6,0.06189935766583004,0
351,Streamline account and administrative navigation,7,0.027587531304205798,0
351,Trigger product-page assistance for long comparison sessions,8,0.005643639057767058,0
352,Prioritize high-value landing-page optimization,1,1.0,1
352,Schedule seasonal merchandising and promotion windows,2,0.7044432650842635,0
352,Reduce exit friction in product and checkout journeys,3,0.24504451079532816,0
352,Personalize journeys by visitor recency type,4,0.22432446586945456,0
352,Improve first-screen relevance and loading quality,5,0.11062739517218377,0
352,Personalize product discovery depth and recommendations,6,0.0728548345836267,0
352,Streamline account and administrative navigation,7,0.0409213604070511,0
352,Trigger product-page assistance for long comparison sessions,8,0.002969997231361043,0
353,Prioritize high-value landing-page optimization,1,1.0,1
353,Schedule seasonal merchandising and promotion windows,2,0.7266102679805675,0
353,Personalize journeys by visitor recency type,3,0.24942576532635732,0
353,Reduce exit friction in product and checkout journeys,4,0.22781152617628628,0
353,Improve first-screen relevance and loading quality,5,0.11928890348161374,0
353,Personalize product discovery depth and recommendations,6,0.07153818701700122,0
353,Streamline account and administrative navigation,7,0.05199835740208462,0
353,Trigger product-page assistance for long comparison sessions,8,0.0022127605938775927,0
354,Prioritize high-value landing-page optimization,1,1.0,1
354,Schedule seasonal merchandising and promotion windows,2,0.6905554225140036,0
354,Reduce exit friction in product and checkout journeys,3,0.24784279145787913,0
354,Personalize journeys by visitor recency type,4,0.1950098247181794,0
354,Improve first-screen relevance and loading quality,5,0.13168033124971432,0
354,Streamline account and administrative navigation,6,0.07919453989777776,0
354,Personalize product discovery depth and recommendations,7,0.06494835494570865,0
354,Trigger product-page assistance for long comparison sessions,8,0.0,0
355,Prioritize high-value landing-page optimization,1,1.0,1
355,Schedule seasonal merchandising and promotion windows,2,0.716439965319041,0
355,Reduce exit friction in product and checkout journeys,3,0.2211039442015678,0
355,Personalize journeys by visitor recency type,4,0.2174768862896792,0
355,Improve first-screen relevance and loading quality,5,0.11489694389285528,0
355,Streamline account and administrative navigation,6,0.06286288112326692,0
355,Personalize product discovery depth and recommendations,7,0.056231904154982304,0
355,Trigger product-page assistance for long comparison sessions,8,0.0,0
356,Prioritize high-value landing-page optimization,1,1.0,1
356,Schedule seasonal merchandising and promotion windows,2,0.6695714192961235,0
356,Reduce exit friction in product and checkout journeys,3,0.23369190503866397,0
356,Personalize journeys by visitor recency type,4,0.17543830965604515,0
356,Improve first-screen relevance and loading quality,5,0.09199717706529237,0
356,Personalize product discovery depth and recommendations,6,0.059203657605144754,0
356,Streamline account and administrative navigation,7,0.040295129225241096,0
356,Trigger product-page assistance for long comparison sessions,8,0.001967350522729469,0
357,Prioritize high-value landing-page optimization,1,1.0,1
357,Schedule seasonal merchandising and promotion windows,2,0.7299042050429985,0
357,Personalize journeys by visitor recency type,3,0.23747431615196954,0
357,Reduce exit friction in product and checkout journeys,4,0.23455506836120066,0
357,Improve first-screen relevance and loading quality,5,0.11311911583921273,0
357,Personalize product discovery depth and recommendations,6,0.0644484653652027,0
357,Streamline account and administrative navigation,7,0.04567479368867586,0
357,Trigger product-page assistance for long comparison sessions,8,0.0,0
358,Prioritize high-value landing-page optimization,1,1.0,1
358,Schedule seasonal merchandising and promotion windows,2,0.6893543983226657,0
358,Reduce exit friction in product and checkout journeys,3,0.23084891124091175,0
358,Personalize journeys by visitor recency type,4,0.21822972591388612,0
358,Improve first-screen relevance and loading quality,5,0.10497815207417376,0
358,Personalize product discovery depth and recommendations,6,0.07365619580263881,0
358,Streamline account and administrative navigation,7,0.04333102997784133,0
358,Trigger product-page assistance for long comparison sessions,8,0.0051791000415994624,0
359,Prioritize high-value landing-page optimization,1,1.0,1
359,Schedule seasonal merchandising and promotion windows,2,0.6943259271720201,0
359,Reduce exit friction in product and checkout journeys,3,0.22297304490415856,0
359,Personalize journeys by visitor recency type,4,0.19767012823366295,0
359,Improve first-screen relevance and loading quality,5,0.10546352991292336,0
359,Personalize product discovery depth and recommendations,6,0.056618406208947765,0
359,Streamline account and administrative navigation,7,0.055345407786283884,0
359,Trigger product-page assistance for long comparison sessions,8,0.0,0
360,Prioritize high-value landing-page optimization,1,1.0,1
360,Schedule seasonal merchandising and promotion windows,2,0.6943051113249573,0
360,Reduce exit friction in product and checkout journeys,3,0.2346262442178443,0
360,Personalize journeys by visitor recency type,4,0.20563592634252148,0
360,Improve first-screen relevance and loading quality,5,0.11219465603224253,0
360,Personalize product discovery depth and recommendations,6,0.06420996377199348,0
360,Streamline account and administrative navigation,7,0.05471480683147847,0
360,Trigger product-page assistance for long comparison sessions,8,0.00010281383326447869,0
361,Prioritize high-value landing-page optimization,1,1.0,1
361,Schedule seasonal merchandising and promotion windows,2,0.6781024771680771,0
361,Reduce exit friction in product and checkout journeys,3,0.2282164581460868,0
361,Personalize journeys by visitor recency type,4,0.16907586534170657,0
361,Improve first-screen relevance and loading quality,5,0.08009314240694095,0
361,Personalize product discovery depth and recommendations,6,0.049987312609597524,0
361,Streamline account and administrative navigation,7,0.030844662599536558,0
361,Trigger product-page assistance for long comparison sessions,8,0.0014680053162289134,0
362,Prioritize high-value landing-page optimization,1,1.0,1
362,Schedule seasonal merchandising and promotion windows,2,0.6771279349562486,0
362,Reduce exit friction in product and checkout journeys,3,0.20299256042745326,0
362,Personalize journeys by visitor recency type,4,0.19237613923398103,0
362,Personalize product discovery depth and recommendations,5,0.058737697404215077,0
362,Improve first-screen relevance and loading quality,6,0.05646333597715416,0
362,Trigger product-page assistance for long comparison sessions,7,0.01111540359565885,0
362,Streamline account and administrative navigation,8,0.006475137912263336,0
363,Prioritize high-value landing-page optimization,1,1.0,1
363,Schedule seasonal merchandising and promotion windows,2,0.6747810480606461,0
363,Reduce exit friction in product and checkout journeys,3,0.21236166832381234,0
363,Personalize journeys by visitor recency type,4,0.16897110606789154,0
363,Improve first-screen relevance and loading quality,5,0.06311621683775688,0
363,Personalize product discovery depth and recommendations,6,0.04826456110775676,0
363,Streamline account and administrative navigation,7,0.01801072596021173,0
363,Trigger product-page assistance for long comparison sessions,8,0.005248708694631718,0
364,Prioritize high-value landing-page optimization,1,1.0,1
364,Schedule seasonal merchandising and promotion windows,2,0.6803419658284403,0
364,Reduce exit friction in product and checkout journeys,3,0.21779965561461148,0
364,Personalize journeys by visitor recency type,4,0.1813571248352798,0
364,Improve first-screen relevance and loading quality,5,0.07608933419577864,0
364,Personalize product discovery depth and recommendations,6,0.05379793174771196,0
364,Streamline account and administrative navigation,7,0.027448769825341304,0
364,Trigger product-page assistance for long comparison sessions,8,0.004357725083615524,0
365,Prioritize high-value landing-page optimization,1,1.0,1
365,Schedule seasonal merchandising and promotion windows,2,0.6913167654949373,0
365,Personalize journeys by visitor recency type,3,0.22841584904158796,0
365,Reduce exit friction in product and checkout journeys,4,0.22766916370035598,0
365,Improve first-screen relevance and loading quality,5,0.08528021315633923,0
365,Personalize product discovery depth and recommendations,6,0.07898603156269861,0
365,Streamline account and administrative navigation,7,0.01689647439501708,0
365,Trigger product-page assistance for long comparison sessions,8,0.012176147401701585,0
366,Prioritize high-value landing-page optimization,1,1.0,1
366,Schedule seasonal merchandising and promotion windows,2,0.6797813628134728,0
366,Reduce exit friction in product and checkout journeys,3,0.2277320230041312,0
366,Personalize journeys by visitor recency type,4,0.17884700865982764,0
366,Improve first-screen relevance and loading quality,5,0.09618127550442208,0
366,Personalize product discovery depth and recommendations,6,0.05454280894179927,0
366,Streamline account and administrative navigation,7,0.04793687506274666,0
366,Trigger product-page assistance for long comparison sessions,8,0.00020939713911864204,0
367,Prioritize high-value landing-page optimization,1,1.0,1
367,Schedule seasonal merchandising and promotion windows,2,0.6759727859309597,0
367,Reduce exit friction in product and checkout journeys,3,0.2352098037109208,0
367,Personalize journeys by visitor recency type,4,0.18829023937823353,0
367,Improve first-screen relevance and loading quality,5,0.09903757991276534,0
367,Personalize product discovery depth and recommendations,6,0.06385038799711863,0
367,Streamline account and administrative navigation,7,0.043674502684487686,0
367,Trigger product-page assistance for long comparison sessions,8,0.002323951007531507,0
368,Prioritize high-value landing-page optimization,1,1.0,1
368,Schedule seasonal merchandising and promotion windows,2,0.6700924102560157,0
368,Reduce exit friction in product and checkout journeys,3,0.22191240007261634,0
368,Personalize journeys by visitor recency type,4,0.1851933069016485,0
368,Improve first-screen relevance and loading quality,5,0.07420073900702082,0
368,Personalize product discovery depth and recommendations,6,0.062468438380614145,0
368,Streamline account and administrative navigation,7,0.02116107915904837,0
368,Trigger product-page assistance for long comparison sessions,8,0.0076864592395347155,0
369,Prioritize high-value landing-page optimization,1,1.0,1
369,Schedule seasonal merchandising and promotion windows,2,0.6845244214553485,0
369,Reduce exit friction in product and checkout journeys,3,0.21794477050655228,0
369,Personalize journeys by visitor recency type,4,0.18345896002350412,0
369,Improve first-screen relevance and loading quality,5,0.06811706394628794,0
369,Personalize product discovery depth and recommendations,6,0.05293408405658837,0
369,Streamline account and administrative navigation,7,0.016088805659731625,0
369,Trigger product-page assistance for long comparison sessions,8,0.0051341040640374555,0
370,Prioritize high-value landing-page optimization,1,1.0,1
370,Schedule seasonal merchandising and promotion windows,2,0.6909196692646592,0
370,Reduce exit friction in product and checkout journeys,3,0.23602300528907358,0
370,Personalize journeys by visitor recency type,4,0.1871822417840667,0
370,Improve first-screen relevance and loading quality,5,0.1226262044462052,0
370,Streamline account and administrative navigation,6,0.0766289890439346,0
370,Personalize product discovery depth and recommendations,7,0.05694280601727799,0
370,Trigger product-page assistance for long comparison sessions,8,0.0,0
371,Prioritize high-value landing-page optimization,1,1.0,1
371,Schedule seasonal merchandising and promotion windows,2,0.678483119606038,0
371,Personalize journeys by visitor recency type,3,0.24588018207393322,0
371,Reduce exit friction in product and checkout journeys,4,0.2162387456575272,0
371,Personalize product discovery depth and recommendations,5,0.09995974381254479,0
371,Improve first-screen relevance and loading quality,6,0.06595882528252504,0
371,Trigger product-page assistance for long comparison sessions,7,0.038160210399888435,0
371,Streamline account and administrative navigation,8,0.0,0
372,Prioritize high-value landing-page optimization,1,1.0,1
372,Schedule seasonal merchandising and promotion windows,2,0.6734626209235466,0
372,Reduce exit friction in product and checkout journeys,3,0.2186622548109025,0
372,Personalize journeys by visitor recency type,4,0.18469803128618845,0
372,Improve first-screen relevance and loading quality,5,0.07679018240497136,0
372,Personalize product discovery depth and recommendations,6,0.05970763637060852,0
372,Streamline account and administrative navigation,7,0.026331339105770343,0
372,Trigger product-page assistance for long comparison sessions,8,0.006627131754819367,0
373,Prioritize high-value landing-page optimization,1,1.0,1
373,Schedule seasonal merchandising and promotion windows,2,0.6769632167898886,0
373,Reduce exit friction in product and checkout journeys,3,0.25105493383612376,0
373,Personalize journeys by visitor recency type,4,0.17133446797958504,0
373,Improve first-screen relevance and loading quality,5,0.11153073368610888,0
373,Streamline account and administrative navigation,6,0.060285207524106134,0
373,Personalize product discovery depth and recommendations,7,0.05851984808088195,0
373,Trigger product-page assistance for long comparison sessions,8,0.0,0
374,Prioritize high-value landing-page optimization,1,1.0,1
374,Schedule seasonal merchandising and promotion windows,2,0.710407324463476,0
374,Reduce exit friction in product and checkout journeys,3,0.21965212133338305,0
374,Personalize journeys by visitor recency type,4,0.20704636341574223,0
374,Improve first-screen relevance and loading quality,5,0.09886125517269462,0
374,Personalize product discovery depth and recommendations,6,0.052802168344845433,0
374,Streamline account and administrative navigation,7,0.04608313573666644,0
374,Trigger product-page assistance for long comparison sessions,8,0.0,0
375,Prioritize high-value landing-page optimization,1,1.0,1
375,Schedule seasonal merchandising and promotion windows,2,0.6810770527118791,0
375,Reduce exit friction in product and checkout journeys,3,0.22719850040219206,0
375,Personalize journeys by visitor recency type,4,0.20394808064781697,0
375,Improve first-screen relevance and loading quality,5,0.08863679506873211,0
375,Personalize product discovery depth and recommendations,6,0.06904930980244131,0
375,Streamline account and administrative navigation,7,0.029940097006063638,0
375,Trigger product-page assistance for long comparison sessions,8,0.0070669687690263945,0
376,Prioritize high-value landing-page optimization,1,1.0,1
376,Schedule seasonal merchandising and promotion windows,2,0.6435886282443964,0
376,Reduce exit friction in product and checkout journeys,3,0.20453511234676036,0
376,Personalize journeys by visitor recency type,4,0.15005714667530487,0
376,Personalize product discovery depth and recommendations,5,0.05064856832465603,0
376,Improve first-screen relevance and loading quality,6,0.04805541729574614,0
376,Streamline account and administrative navigation,7,0.009720493939508449,0
376,Trigger product-page assistance for long comparison sessions,8,0.008863167305925445,0
377,Prioritize high-value landing-page optimization,1,1.0,1
377,Schedule seasonal merchandising and promotion windows,2,0.6983583388311286,0
377,Personalize journeys by visitor recency type,3,0.2332841270432111,0
377,Reduce exit friction in product and checkout journeys,4,0.21847656416583497,0
377,Improve first-screen relevance and loading quality,5,0.0820816431001171,0
377,Personalize product discovery depth and recommendations,6,0.07588909195781036,0
377,Streamline account and administrative navigation,7,0.01620711264841652,0
377,Trigger product-page assistance for long comparison sessions,8,0.011878021155421662,0
378,Prioritize high-value landing-page optimization,1,1.0,1
378,Schedule seasonal merchandising and promotion windows,2,0.6757005306119218,0
378,Reduce exit friction in product and checkout journeys,3,0.2306243237377205,0
378,Personalize journeys by visitor recency type,4,0.1850298101670195,0
378,Improve first-screen relevance and loading quality,5,0.09446772229999907,0
378,Personalize product discovery depth and recommendations,6,0.06109569966420381,0
378,Streamline account and administrative navigation,7,0.04210291347986688,0
378,Trigger product-page assistance for long comparison sessions,8,0.0024208817502899224,0
379,Prioritize high-value landing-page optimization,1,1.0,1
379,Schedule seasonal merchandising and promotion windows,2,0.6594273362221804,0
379,Reduce exit friction in product and checkout journeys,3,0.22435607665967047,0
379,Personalize journeys by visitor recency type,4,0.16188935332193596,0
379,Improve first-screen relevance and loading quality,5,0.08139509281746919,0
379,Personalize product discovery depth and recommendations,6,0.054184981443425186,0
379,Streamline account and administrative navigation,7,0.03692042501030212,0
379,Trigger product-page assistance for long comparison sessions,8,0.002512563332698377,0
380,Prioritize high-value landing-page optimization,1,1.0,1
380,Schedule seasonal merchandising and promotion windows,2,0.6943483354531944,0
380,Reduce exit friction in product and checkout journeys,3,0.2331975905705342,0
380,Personalize journeys by visitor recency type,4,0.1899250615988101,0
380,Improve first-screen relevance and loading quality,5,0.09408014322248485,0
380,Personalize product discovery depth and recommendations,6,0.05502783818396293,0
380,Streamline account and administrative navigation,7,0.03918592620082243,0
380,Trigger product-page assistance for long comparison sessions,8,0.00020500743158883148,0
381,Prioritize high-value landing-page optimization,1,1.0,1
381,Schedule seasonal merchandising and promotion windows,2,0.6957669655965352,0
381,Reduce exit friction in product and checkout journeys,3,0.22386730300163382,0
381,Personalize journeys by visitor recency type,4,0.18713474591146043,0
381,Improve first-screen relevance and loading quality,5,0.0938969665841098,0
381,Personalize product discovery depth and recommendations,6,0.05023477226578691,0
381,Streamline account and administrative navigation,7,0.04499036850522845,0
381,Trigger product-page assistance for long comparison sessions,8,0.0,0
382,Prioritize high-value landing-page optimization,1,1.0,1
382,Schedule seasonal merchandising and promotion windows,2,0.7022394919584262,0
382,Reduce exit friction in product and checkout journeys,3,0.2322991657979165,0
382,Personalize journeys by visitor recency type,4,0.2195486072372573,0
382,Improve first-screen relevance and loading quality,5,0.12392198485441576,0
382,Personalize product discovery depth and recommendations,6,0.06755452471078842,0
382,Streamline account and administrative navigation,7,0.06579876974694492,0
382,Trigger product-page assistance for long comparison sessions,8,0.0,0
383,Prioritize high-value landing-page optimization,1,1.0,1
383,Schedule seasonal merchandising and promotion windows,2,0.658798717375896,0
383,Personalize journeys by visitor recency type,3,0.2312513775098941,0
383,Reduce exit friction in product and checkout journeys,4,0.22109497315889937,0
383,Personalize product discovery depth and recommendations,5,0.1137305538556382,0
383,Trigger product-page assistance for long comparison sessions,6,0.0682655710341128,0
383,Improve first-screen relevance and loading quality,7,0.053739126341096455,0
383,Streamline account and administrative navigation,8,0.0,0
384,Prioritize high-value landing-page optimization,1,1.0,1
384,Schedule seasonal merchandising and promotion windows,2,0.7077069716601198,0
384,Personalize journeys by visitor recency type,3,0.24961758293998945,0
384,Reduce exit friction in product and checkout journeys,4,0.22395201568793718,0
384,Improve first-screen relevance and loading quality,5,0.08265387006197655,0
384,Personalize product discovery depth and recommendations,6,0.0822990810745697,0
384,Trigger product-page assistance for long comparison sessions,7,0.013853200030415886,0
384,Streamline account and administrative navigation,8,0.008135515298797656,0
385,Prioritize high-value landing-page optimization,1,1.0,1
385,Schedule seasonal merchandising and promotion windows,2,0.7415569156267369,0
385,Personalize journeys by visitor recency type,3,0.2617185255934944,0
385,Reduce exit friction in product and checkout journeys,4,0.2337402428024801,0
385,Improve first-screen relevance and loading quality,5,0.13812591946808897,0
385,Personalize product discovery depth and recommendations,6,0.0722706092499437,0
385,Streamline account and administrative navigation,7,0.06954221896619724,0
385,Trigger product-page assistance for long comparison sessions,8,0.0,0
386,Prioritize high-value landing-page optimization,1,1.0,1
386,Schedule seasonal merchandising and promotion windows,2,0.73477954631209,0
386,Personalize journeys by visitor recency type,3,0.24803574412937426,0
386,Reduce exit friction in product and checkout journeys,4,0.23150862414439452,0
386,Improve first-screen relevance and loading quality,5,0.12620959951025412,0
386,Personalize product discovery depth and recommendations,6,0.06728760430959073,0
386,Streamline account and administrative navigation,7,0.06061675576484391,0
386,Trigger product-page assistance for long comparison sessions,8,0.0,0
387,Prioritize high-value landing-page optimization,1,1.0,1
387,Schedule seasonal merchandising and promotion windows,2,0.6982755982486814,0
387,Reduce exit friction in product and checkout journeys,3,0.23932467954833567,0
387,Personalize journeys by visitor recency type,4,0.2165676273371524,0
387,Improve first-screen relevance and loading quality,5,0.10640370511046145,0
387,Personalize product discovery depth and recommendations,6,0.07023931233892285,0
387,Streamline account and administrative navigation,7,0.04129664857309093,0
